index,smiles,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,Cv
4098,H,1.1893,70.87,-0.2395,-0.0542,0.1854,1166.5996,0.111675,-490.98877,-490.98044,-490.9795,-491.02194,30.492
4099,H,0.9503,76.18,-0.2132,-0.019,0.1943,976.3459,0.142093,-363.8485,-363.84045,-363.8395,-363.8819,29.757
4100,H,1.953,73.57,-0.1831,-0.0051,0.178,973.6951,0.130823,-379.8995,-379.89163,-379.8907,-379.93146,29.391
4101,H,1.8423,67.98,-0.2203,-0.0323,0.188,911.4061,0.120069,-395.9623,-395.9547,-395.95377,-395.9943,28.527
4102,H,0.5562,72.68,-0.2352,0.0109,0.2461,977.5379,0.141812,-363.8405,-363.83264,-363.8317,-363.8727,29.649
4103,H,1.951,65.75,-0.2487,-0.0081,0.2406,935.3095,0.118408,-399.76138,-399.75375,-399.7528,-399.79358,28.33
4104,H,1.1905,75.48,-0.2182,-0.025,0.1933,984.8898,0.142334,-363.84543,-363.83755,-363.8366,-363.87805,29.448
4105,H,2.3655,72.6,-0.1868,-0.0114,0.1754,948.5351,0.13107,-379.89557,-379.88785,-379.8869,-379.92737,29.171
4106,H,1.0771,68.56,-0.2288,-0.0349,0.194,935.1055,0.11893,-399.76895,-399.76138,-399.76044,-399.80133,28.038
4107,H,0.7843,74.52,-0.2373,0.0142,0.2515,1040.9073,0.165695,-365.04947,-365.04123,-365.04028,-365.082,31.236
4108,H,1.1276,67.37,-0.2483,0.0035,0.2518,991.4155,0.141808,-400.96463,-400.9566,-400.95566,-400.99704,29.593
4109,H,1.0914,67.32,-0.2458,0.003,0.2487,979.0962,0.141746,-400.9676,-400.95956,-400.95862,-401.00015,29.645
4110,H,1.5792,67.24,-0.2482,0.0017,0.25,987.7314,0.142191,-400.97348,-400.96548,-400.96454,-401.00586,29.942
4111,H,1.6898,60.22,-0.2601,-0.0096,0.2505,940.2622,0.118218,-436.8862,-436.8784,-436.87744,-436.91855,28.332
4112,H,0.8625,68.35,-0.2452,0.0022,0.2475,1066.4434,0.14023,-400.94406,-400.93546,-400.9345,-400.97714,31.743
4113,H,0.9309,75.38,-0.2388,0.0107,0.2495,1075.2289,0.163753,-365.01947,-365.01056,-365.0096,-365.05295,32.926
4114,H,1.3799,68.17,-0.2471,-0.0017,0.2454,1002.2987,0.140402,-400.94427,-400.93564,-400.9347,-400.9773,31.607
4115,H,0.8087,73.52,-0.2194,0.0069,0.2263,1099.934,0.151713,-381.05466,-381.04584,-381.0449,-381.08783,32.099
4116,H,2.1986,61.51,-0.257,-0.0152,0.2418,1011.8116,0.116971,-436.86917,-436.86093,-436.86,-436.9021,30.097
4117,H,0.7144,75.23,-0.2402,0.0087,0.2489,1051.1976,0.163732,-365.02097,-365.01196,-365.01102,-365.05463,33.001
4118,H,1.0848,67.84,-0.2502,-0.0035,0.2467,991.9667,0.140452,-400.94528,-400.93674,-400.9358,-400.97818,31.538
4119,H,1.0611,72.13,-0.2283,0.0037,0.232,1025.0428,0.152368,-381.06198,-381.0532,-381.05225,-381.09518,32.324
4120,H,1.0573,68.25,-0.2454,-0.0015,0.2438,994.3105,0.139744,-400.94482,-400.93616,-400.9352,-400.978,31.401
4121,H,2.1197,60.61,-0.2516,-0.0148,0.2368,942.6517,0.116653,-436.86615,-436.8577,-436.85678,-436.8991,30.436
4122,H,1.1696,73.11,-0.2272,0.0191,0.2463,968.3299,0.141188,-363.79788,-363.79,-363.78906,-363.8298,30.015
4123,H,0.9404,69.67,-0.2287,0.0058,0.2345,943.9272,0.129493,-379.83566,-379.82788,-379.82693,-379.86752,29.116
4124,H,2.1755,69.6,-0.2271,0.0124,0.2395,951.6997,0.129602,-379.834,-379.82626,-379.82532,-379.86584,29.298
4125,H,1.8075,65.6,-0.2475,0.0022,0.2497,935.9036,0.116809,-399.71866,-399.711,-399.71005,-399.7505,28.589
4126,H,1.1501,65.87,-0.2311,0.0128,0.2439,926.3244,0.117434,-399.71786,-399.71024,-399.7093,-399.74954,28.873
4127,H,0.5905,75.11,-0.2365,0.0181,0.2545,1152.3635,0.164388,-365.01852,-365.0097,-365.00876,-365.0525,31.999
4128,H,1.1905,67.69,-0.2468,0.0082,0.2549,1062.5717,0.140628,-400.93948,-400.93085,-400.9299,-400.9737,30.223
4129,H,1.9621,67.36,-0.2435,0.0071,0.2507,1091.0592,0.140538,-400.9352,-400.92648,-400.92554,-400.96988,30.171
4130,H,1.9277,68.61,-0.2297,-0.0006,0.2292,1020.2299,0.139953,-400.94473,-400.93597,-400.93503,-400.9788,31.886
4131,H,0.533,75.22,-0.2338,0.0151,0.249,1111.5378,0.16318,-365.0156,-365.00623,-365.00528,-365.05066,33.64
4132,H,1.2258,72.86,-0.2303,0.0098,0.2401,1120.3947,0.152324,-381.0605,-381.05157,-381.05063,-381.094,32.667
4133,H,1.485,69.05,-0.2402,-0.0019,0.2383,1097.6393,0.139498,-400.94318,-400.93436,-400.9334,-400.97662,31.904
4134,H,1.029,72.08,-0.2248,-0.0027,0.2222,1041.1251,0.151588,-381.04877,-381.03964,-381.0387,-381.08322,32.537
4135,H,1.4886,73.3,-0.2339,0.0363,0.2702,1015.9136,0.141967,-363.76038,-363.7528,-363.7519,-363.792,29.049
4136,H,0.3516,70.3,-0.2309,0.0224,0.2533,1002.9025,0.130468,-379.7956,-379.78812,-379.78717,-379.8271,28.317
4137,H,1.7254,66.31,-0.246,0.0093,0.2552,989.8258,0.117175,-399.66873,-399.66135,-399.6604,-399.70023,27.902
4138,H,0.1178,69.86,-0.2288,0.0229,0.2517,889.2568,0.12976,-379.78857,-379.78116,-379.7802,-379.82004,28.336
4139,H,1.1243,65.15,-0.2463,0.0225,0.2688,875.438,0.11863,-399.69202,-399.68494,-399.684,-399.72324,27.515
4140,H,0.5447,61.9,-0.2502,0.0068,0.257,860.4683,0.106886,-415.71988,-415.71286,-415.7119,-415.75107,26.838
4141,H,2.1516,58.5,-0.2482,0.0037,0.2519,864.2011,0.093564,-435.59253,-435.58536,-435.5844,-435.6239,26.671
4142,H,0.8502,70.7,-0.2398,0.0106,0.2505,948.1058,0.143335,-363.8268,-363.81973,-363.8188,-363.85803,27.855
4143,H,2.1155,67.42,-0.2361,0.0133,0.2494,931.8433,0.131848,-379.8685,-379.86154,-379.8606,-379.8997,27.099
4144,H,1.7673,63.46,-0.2463,0.0064,0.2526,911.2735,0.119038,-399.7527,-399.74582,-399.74487,-399.78384,26.308
4145,H,1.1525,71.79,-0.235,0.0233,0.2583,905.4825,0.14419,-363.81357,-363.80695,-363.806,-363.84415,26.774
4146,H,1.6867,64.31,-0.2465,0.0091,0.2555,870.8229,0.119793,-399.7294,-399.7229,-399.72195,-399.75995,25.514
4147,H,0.9295,68.0,-0.2297,0.0153,0.245,878.3961,0.132615,-379.83807,-379.83157,-379.83063,-379.8686,25.887
4148,H,0.9885,71.35,-0.2476,0.0006,0.2482,1034.6523,0.116847,-362.57208,-362.564,-362.56305,-362.60486,29.646
4149,H,4.1953,66.16,-0.2657,-0.0185,0.2472,1006.2356,0.106697,-378.67923,-378.67154,-378.6706,-378.71185,27.453
4150,H,1.3861,67.88,-0.2405,-0.0045,0.236,1015.9481,0.10555,-378.60553,-378.59763,-378.59668,-378.63794,28.837
4151,H,4.7936,62.66,-0.2602,-0.0234,0.2369,988.0729,0.095305,-394.7114,-394.7039,-394.70294,-394.7436,26.746
4152,H,1.374,64.16,-0.26,-0.0117,0.2482,991.4555,0.09295,-398.48474,-398.47696,-398.476,-398.51715,27.831
4153,H,4.1798,59.01,-0.2793,-0.0323,0.247,964.5825,0.082664,-414.58838,-414.581,-414.58005,-414.62054,25.753
4154,H,2.1314,66.29,-0.2458,-0.0312,0.2147,1018.1858,0.11689,-399.75302,-399.745,-399.74405,-399.78632,28.329
4155,H,3.1199,62.86,-0.2405,-0.0352,0.2053,1024.6843,0.105566,-415.7865,-415.7786,-415.77765,-415.81952,27.714
4156,H,2.751,59.26,-0.2516,-0.0481,0.2035,996.7966,0.092782,-435.66437,-435.65656,-435.6556,-435.69733,26.8
4157,H,0.7493,75.64,-0.2408,0.0085,0.2493,1123.4515,0.16428,-365.0186,-365.0098,-365.00885,-365.05225,32.218
4158,H,1.0612,72.7,-0.2292,0.0041,0.2333,1187.1414,0.152975,-381.05652,-381.04785,-381.0469,-381.08994,31.478
4159,H,1.0274,69.01,-0.2465,-0.0016,0.245,1162.8623,0.140324,-400.93723,-400.92868,-400.92773,-400.97058,30.55
4160,H,0.7256,69.13,-0.2451,-0.0014,0.2436,1060.45,0.140379,-400.93152,-400.92297,-400.92203,-400.96497,30.55
4161,H,2.0261,68.39,-0.2484,-0.0033,0.2451,1036.252,0.14151,-400.94272,-400.93445,-400.9335,-400.97568,30.357
4162,H,2.1934,65.22,-0.2403,-0.004,0.2363,1112.8552,0.130248,-416.97876,-416.97055,-416.9696,-417.01184,29.605
4163,H,2.1034,61.6,-0.2513,-0.0099,0.2414,1095.7539,0.117389,-436.85822,-436.8501,-436.84915,-436.89117,28.842
4164,H,0.4096,73.05,-0.2331,-0.0335,0.1996,1029.0079,0.116749,-362.57123,-362.563,-362.56204,-362.60446,30.177
4165,H,1.199,70.37,-0.2378,-0.0393,0.1985,959.2746,0.105954,-378.61166,-378.60373,-378.60278,-378.6441,28.997
4166,H,0.8239,75.58,-0.2298,0.0184,0.2482,1127.4889,0.164357,-365.01462,-365.00568,-365.00473,-365.0484,32.849
4167,H,1.726,71.3,-0.2318,-1e-04,0.2316,1067.8567,0.153374,-381.05676,-381.04797,-381.04703,-381.09045,31.662
4168,H,1.1961,68.04,-0.2452,0.0012,0.2465,1076.33,0.139996,-400.93597,-400.92725,-400.9263,-400.9698,31.207
4169,H,1.3936,67.74,-0.2454,-0.0033,0.2421,1062.6335,0.141212,-400.93564,-400.92715,-400.9262,-400.96906,31.131
4170,H,0.9086,73.57,-0.2286,0.0067,0.2353,993.0919,0.141329,-363.79782,-363.78995,-363.789,-363.83023,29.605
4171,H,1.0482,70.13,-0.2315,-0.0056,0.226,967.0609,0.130342,-379.83945,-379.8318,-379.83084,-379.87155,28.55
4172,H,1.8637,66.41,-0.2466,-0.0142,0.2324,957.3509,0.117412,-399.71854,-399.71103,-399.71008,-399.7506,27.799
4173,H,1.1709,70.0,-0.2176,0.0023,0.22,972.2368,0.12998,-379.83316,-379.82547,-379.82452,-379.86517,28.917
4174,H,0.9391,66.56,-0.2295,-0.0034,0.2261,957.0614,0.117233,-399.71298,-399.70547,-399.70453,-399.7448,28.054
4175,H,1.1585,72.13,-0.2299,0.0148,0.2448,932.2433,0.141629,-363.79327,-363.78552,-363.78458,-363.825,29.604
4176,H,1.9694,68.79,-0.2314,0.008,0.2394,911.5571,0.130034,-379.82825,-379.82065,-379.8197,-379.85995,28.845
4177,H,1.7424,64.67,-0.2505,-0.0027,0.2478,891.6231,0.117305,-399.71075,-399.70325,-399.7023,-399.7424,28.026
4178,H,0.9642,68.82,-0.2303,0.0019,0.2322,909.6024,0.129874,-379.82996,-379.82233,-379.82138,-379.86166,28.754
4179,H,0.8025,64.86,-0.2387,0.0036,0.2423,871.7481,0.118228,-399.71866,-399.7112,-399.71027,-399.75018,28.159
4180,H,2.7895,61.97,-0.2372,-0.0027,0.2345,869.6187,0.106974,-415.7523,-415.74512,-415.74417,-415.78366,27.104
4181,H,1.7223,58.0,-0.2508,-0.0144,0.2364,851.0046,0.09414,-435.63278,-435.6257,-435.62476,-435.66415,26.354
4182,H,0.9635,72.07,-0.2382,0.007,0.2452,979.5217,0.14239,-363.7942,-363.78683,-363.7859,-363.82617,28.027
4183,H,2.0856,65.41,-0.2466,-0.0097,0.2369,936.889,0.118715,-399.71198,-399.705,-399.70404,-399.74344,26.179
4184,H,1.2078,65.0,-0.2464,-0.0034,0.243,933.9206,0.118602,-399.71503,-399.708,-399.70706,-399.74646,26.284
4185,H,1.1582,68.49,-0.223,-0.0029,0.2201,953.7358,0.130891,-379.82605,-379.81888,-379.81796,-379.8578,26.982
4186,H,1.226,72.79,-0.2283,0.0156,0.2439,980.4545,0.14159,-363.79288,-363.78513,-363.78418,-363.82477,29.549
4187,H,1.1958,69.39,-0.2278,0.0013,0.2291,957.7303,0.129956,-379.82843,-379.82083,-379.81992,-379.8602,28.636
4188,H,1.3157,65.45,-0.2292,0.0146,0.2438,927.0499,0.118048,-399.71735,-399.7099,-399.70895,-399.74896,28.249
4189,H,1.1915,72.55,-0.2185,-0.0328,0.1857,901.5222,0.120139,-362.6212,-362.6146,-362.61365,-362.65173,26.128
4190,H,1.7672,68.84,-0.228,-0.0398,0.1882,881.553,0.108648,-378.65604,-378.64954,-378.6486,-378.6865,25.33
4191,H,1.8724,64.55,-0.2415,-0.0535,0.188,861.8692,0.095902,-398.5374,-398.53107,-398.53012,-398.56787,24.532
4192,H,1.036,69.44,-0.2131,-0.0352,0.1778,879.0062,0.108369,-378.65912,-378.65265,-378.6517,-378.6896,25.224
4193,H,1.1002,71.87,-0.2277,0.017,0.2446,950.5206,0.14356,-363.82782,-363.8207,-363.8198,-363.859,27.913
4194,H,1.7299,68.5,-0.2305,0.0103,0.2408,929.1474,0.132158,-379.86792,-379.86096,-379.86002,-379.89902,27.096
4195,H,1.8769,64.65,-0.246,-0.002,0.244,909.2753,0.119407,-399.7517,-399.74484,-399.7439,-399.78278,26.262
4196,H,0.8787,64.76,-0.2338,0.0036,0.2374,902.3572,0.119022,-399.7399,-399.73294,-399.732,-399.77106,26.556
4197,H,0.9564,69.3,-0.233,0.0036,0.2366,838.0004,0.119647,-362.57584,-362.56934,-362.5684,-362.60638,25.909
4198,H,1.875,65.59,-0.2271,-0.0092,0.2179,817.2056,0.10828,-378.61087,-378.6045,-378.60355,-378.64133,25.141
4199,H,1.5774,61.7,-0.2382,-0.0151,0.2231,807.0742,0.0953,-398.48795,-398.48157,-398.48065,-398.51837,24.595
4200,H,1.1239,71.76,-0.2385,0.0239,0.2623,889.3408,0.144212,-363.8061,-363.7993,-363.79834,-363.83688,27.008
4201,H,1.5306,65.07,-0.2407,0.0057,0.2464,850.8724,0.119802,-399.7169,-399.71033,-399.70938,-399.74756,25.602
4202,H,0.1657,68.44,-0.2293,0.0196,0.2489,875.3666,0.132802,-379.84244,-379.8357,-379.83475,-379.87323,26.363
4203,H,1.4241,64.33,-0.2491,0.0095,0.2586,859.3288,0.119718,-399.7211,-399.71445,-399.7135,-399.7519,25.777
4204,H,1.3376,64.76,-0.2333,0.0107,0.244,821.6884,0.107914,-378.59735,-378.5911,-378.59015,-378.62762,24.508
4205,H,1.5749,68.37,-0.2253,0.0282,0.2535,842.9468,0.119582,-362.56223,-362.55582,-362.55487,-362.59262,25.493
4206,H,1.4924,65.17,-0.2319,0.0076,0.2396,824.3801,0.108193,-378.6095,-378.6032,-378.60226,-378.6398,24.441
4207,H,2.0959,60.88,-0.2343,0.0112,0.2455,803.2722,0.095097,-398.46912,-398.46292,-398.46198,-398.49936,24.153
4208,H,1.2641,58.19,-0.243,-0.0087,0.2343,646.1342,0.092123,-331.41165,-331.4065,-331.40555,-331.44046,20.115
4209,H,0.9015,53.89,-0.2626,-0.0204,0.2422,620.837,0.080683,-347.4596,-347.4546,-347.45364,-347.48834,18.924
4210,H,1.9081,54.15,-0.259,-0.0328,0.2262,619.2353,0.080595,-347.45667,-347.4517,-347.45074,-347.4854,18.976
4211,H,1.2151,50.27,-0.268,-0.0598,0.2082,587.5551,0.068827,-363.50815,-363.50333,-363.50238,-363.53683,17.906
4212,H,1.0018,49.78,-0.2608,-0.0539,0.2069,593.2708,0.068855,-363.50424,-363.49933,-363.49838,-363.53296,18.01
4213,H,2.9725,53.92,-0.2597,-0.0319,0.2278,613.1003,0.080753,-347.46658,-347.46164,-347.4607,-347.49533,18.863
4214,H,3.4815,49.41,-0.269,-0.054,0.2149,581.0486,0.069183,-363.5192,-363.51437,-363.51343,-363.54788,17.709
4215,H,1.2151,50.27,-0.268,-0.0598,0.2082,587.5551,0.068827,-363.50815,-363.50333,-363.50238,-363.53683,17.906
4216,H,1.9091,49.34,-0.2718,-0.0449,0.2269,587.8896,0.069165,-363.5173,-363.51245,-363.5115,-363.546,17.794
4217,H,1.2187,44.68,-0.2928,-0.0676,0.2251,556.1854,0.057617,-379.57245,-379.56775,-379.5668,-379.6011,16.669
4218,H,2.2732,46.1,-0.2571,-0.0891,0.168,565.2671,0.056285,-379.5222,-379.51736,-379.51642,-379.55087,17.318
4219,H,1.3461,45.92,-0.2584,-0.0808,0.1775,567.2133,0.056441,-379.52704,-379.52222,-379.52127,-379.55573,17.226
4220,H,3.4819,42.6,-0.2799,-0.1078,0.1721,549.0085,0.042706,-395.5159,-395.51102,-395.51007,-395.54477,17.15
4221,H,3.3481,46.06,-0.2572,-0.0899,0.1673,559.2432,0.056396,-379.52716,-379.5224,-379.52145,-379.55585,17.148
4222,H,2.2694,41.93,-0.278,-0.1108,0.1672,538.6213,0.043872,-395.55185,-395.54706,-395.5461,-395.5806,16.536
4223,H,3.2346,43.99,-0.292,0.0148,0.3068,876.5804,0.061589,-453.65558,-453.6483,-453.64734,-453.68918,23.69
4224,H,1.6957,41.35,-0.282,0.0329,0.3148,708.3077,0.06184,-453.65433,-453.64764,-453.6467,-453.6854,23.456
4225,H,3.1808,36.99,-0.3469,0.0078,0.3547,683.7411,0.05143,-469.7584,-469.75204,-469.7511,-469.78934,21.47
4226,H,1.5037,37.03,-0.2745,-0.0448,0.2297,741.196,0.061541,-490.8318,-490.82504,-490.8241,-490.8636,22.491
4227,H,2.0437,39.74,-0.2805,0.0665,0.347,827.7717,0.085733,-492.0221,-492.01474,-492.0138,-492.05432,24.942
4228,H,2.1377,46.73,-0.3446,0.086,0.4306,885.3722,0.109275,-456.10342,-456.09592,-456.09497,-456.13574,26.166
4229,H,2.3821,43.79,-0.2384,0.0778,0.3162,839.2328,0.098192,-472.135,-472.12766,-472.1267,-472.16702,25.289
4230,H,2.813,40.58,-0.2775,0.0719,0.3493,804.8743,0.085308,-492.00888,-492.0016,-492.00064,-492.0411,24.403
4231,H,2.3939,36.9,-0.28,-0.0521,0.2279,639.062,0.06114,-490.83408,-490.82706,-490.8261,-490.86615,23.371
4232,H,3.9007,37.93,-0.2637,0.0017,0.2653,624.0513,0.063437,-487.00278,-486.99615,-486.9952,-487.034,23.621
4233,H,2.0582,46.27,-0.3436,0.0861,0.4298,708.6624,0.108875,-456.10522,-456.09772,-456.09677,-456.13687,26.861
4234,H,2.8282,42.91,-0.2541,0.0696,0.3237,684.917,0.097977,-472.14594,-472.13852,-472.13757,-472.17743,26.44
4235,H,1.7532,39.45,-0.2918,0.0719,0.3637,666.4632,0.085292,-492.02664,-492.0194,-492.01846,-492.05807,25.601
4236,H,2.2018,43.02,-0.316,0.0837,0.3997,662.1518,0.08696,-454.87872,-454.87238,-454.87143,-454.9094,22.913
4237,H,1.23,39.65,-0.2713,0.0825,0.3538,638.1165,0.075851,-470.91553,-470.90936,-470.90842,-470.94604,21.872
4238,H,2.2145,36.25,-0.2957,0.0685,0.3642,624.4932,0.062871,-490.79303,-490.78696,-490.786,-490.8236,21.176
4239,H,3.6601,65.57,-0.243,-0.0369,0.2061,844.2865,0.098395,-394.81918,-394.81277,-394.81183,-394.84998,24.461
4240,H,2.695,61.19,-0.2542,-0.0502,0.2041,813.59,0.086769,-410.88156,-410.87527,-410.87433,-410.9124,23.324
4241,H,3.2855,59.74,-0.2554,-0.0481,0.2073,825.2523,0.086103,-414.7204,-414.71414,-414.7132,-414.75104,23.439
4242,H,3.4253,55.3,-0.2771,-0.0621,0.215,795.0793,0.074445,-430.77997,-430.77383,-430.7729,-430.81067,22.298
4243,H,2.387,64.38,-0.2295,-0.0273,0.2022,847.7646,0.099168,-394.85748,-394.8511,-394.85016,-394.88803,24.51
4244,H,3.542,59.85,-0.2514,-0.0437,0.2077,814.952,0.087768,-410.9198,-410.91357,-410.91263,-410.9504,23.165
4245,H,1.3199,59.97,-0.2574,-0.0411,0.2163,825.8887,0.08634,-414.7231,-414.71695,-414.716,-414.75363,23.26
4246,H,1.9296,55.63,-0.2755,-0.0582,0.2173,793.8273,0.074847,-430.78717,-430.7811,-430.78018,-430.81775,22.081
4247,H,5.398,64.22,-0.2308,-0.0334,0.1974,847.7324,0.098908,-394.8518,-394.84537,-394.84442,-394.88245,24.772
4248,H,4.4761,60.95,-0.2417,-0.0503,0.1913,819.4305,0.085886,-414.72415,-414.7178,-414.71686,-414.7549,23.737
4249,H,5.8264,59.61,-0.2587,-0.0464,0.2123,816.994,0.087354,-410.91,-410.90372,-410.9028,-410.94064,23.443
4250,H,4.6313,56.13,-0.2756,-0.0641,0.2115,789.376,0.074289,-430.78183,-430.77563,-430.77472,-430.81262,22.427
4251,H,4.1531,60.9,-0.2431,-0.0434,0.1997,818.2324,0.086016,-414.727,-414.72067,-414.71973,-414.75766,23.588
4252,H,3.9379,56.4,-0.2732,-0.0598,0.2134,788.7318,0.07427,-430.78244,-430.77628,-430.77533,-430.8133,22.374
4253,H,2.9145,56.37,-0.2726,-0.0571,0.2155,796.8281,0.073048,-434.5912,-434.58502,-434.58408,-434.62186,22.407
4254,H,1.5438,52.04,-0.3025,-0.0744,0.2281,767.6896,0.061291,-450.6482,-450.64215,-450.6412,-450.67902,21.307
4255,H,5.1549,56.12,-0.2746,-0.066,0.2086,798.0616,0.072733,-434.58405,-434.5778,-434.57684,-434.61502,22.617
4256,H,4.821,51.61,-0.3044,-0.0812,0.2232,768.3713,0.061047,-450.64236,-450.63623,-450.63528,-450.67343,21.468
4257,H,2.5168,54.38,-0.282,-0.0569,0.2251,805.6819,0.07417,-434.62616,-434.62015,-434.6192,-434.6566,22.212
4258,H,4.1467,58.65,-0.2516,-0.0413,0.2103,827.2666,0.087163,-414.76215,-414.756,-414.75507,-414.79257,23.303
4259,H,6.3168,73.33,-0.2053,-0.0129,0.1923,920.2499,0.121384,-358.88998,-358.88287,-358.88193,-358.92126,26.74
4260,H,3.8308,68.82,-0.2336,-0.0271,0.2065,896.8139,0.108771,-378.76038,-378.75354,-378.7526,-378.79147,25.351
4261,H,6.7669,71.48,-0.2107,-0.0084,0.2022,931.799,0.120791,-362.73035,-362.72327,-362.72232,-362.7616,26.838
4262,H,4.3144,67.12,-0.2312,-0.0324,0.1988,908.1352,0.108017,-382.59634,-382.5895,-382.58856,-382.62744,25.523
4263,H,7.8231,66.92,-0.2277,-0.021,0.2067,900.7779,0.10907,-378.7873,-378.78033,-378.7794,-378.81857,25.692
4264,H,5.5368,62.62,-0.2492,-0.0421,0.2071,877.5715,0.096237,-398.65564,-398.64886,-398.64795,-398.6868,24.515
4265,H,3.7008,68.21,-0.2346,-0.025,0.2095,883.2197,0.108547,-378.7618,-378.7549,-378.75397,-378.7931,25.516
4266,H,7.065,68.21,-0.2269,-0.0302,0.1968,877.4398,0.109309,-374.94516,-374.93805,-374.9371,-374.97708,25.801
4267,H,4.5195,63.85,-0.2571,-0.0395,0.2176,854.8647,0.0967,-394.81757,-394.81076,-394.8098,-394.84903,24.487
4268,H,7.485,66.61,-0.2266,-0.0207,0.2059,887.9444,0.108828,-378.7889,-378.78186,-378.7809,-378.8205,25.87
4269,H,5.0586,62.3,-0.2476,-0.0415,0.2061,865.3742,0.096004,-398.65695,-398.6501,-398.64914,-398.68832,24.678
4270,H,5.8927,57.77,-0.2651,-0.0524,0.2127,835.9453,0.084112,-414.7143,-414.7075,-414.70654,-414.7462,23.673
4271,H,4.9928,65.93,-0.213,-0.0226,0.1903,860.9396,0.097986,-394.81284,-394.8062,-394.80527,-394.84354,25.245
4272,H,6.9905,68.16,-0.2073,-0.0043,0.203,896.7107,0.110101,-378.7803,-378.7735,-378.77255,-378.811,26.525
4273,H,5.3859,64.13,-0.2225,-0.0207,0.2017,871.4302,0.097246,-398.64993,-398.6433,-398.64236,-398.68054,25.451
4274,H,8.359,63.84,-0.2232,-0.0146,0.2085,865.4719,0.098344,-394.83798,-394.8313,-394.83035,-394.86877,25.444
4275,H,6.8005,59.88,-0.2372,-0.0312,0.206,841.0971,0.085406,-414.7103,-414.70377,-414.70282,-414.741,24.508
4276,H,4.7878,64.89,-0.2248,-0.0157,0.2091,845.3079,0.098156,-394.82193,-394.81534,-394.8144,-394.85257,25.263
4277,H,4.8312,64.91,-0.221,-0.03,0.1909,836.5965,0.099408,-391.0198,-391.01318,-391.01224,-391.0505,25.136
4278,H,5.5909,60.79,-0.2389,-0.0322,0.2066,816.7225,0.086278,-410.87854,-410.87198,-410.87106,-410.90936,24.293
4279,H,7.7785,63.35,-0.2229,-0.0152,0.2078,850.6165,0.098482,-394.8466,-394.83994,-394.839,-394.8773,25.475
4280,H,5.9358,59.07,-0.2384,-0.0294,0.209,826.4578,0.085575,-414.71854,-414.71198,-414.71103,-414.74924,24.496
4281,H,8.9868,58.96,-0.2391,-0.0278,0.2113,820.7026,0.086555,-410.903,-410.8964,-410.89545,-410.93408,24.472
4282,H,7.179,54.77,-0.2563,-0.0414,0.2149,797.0906,0.073553,-430.7774,-430.7708,-430.76987,-430.80853,23.628
4283,H,4.5035,65.3,-0.2139,-0.0204,0.1935,870.3946,0.09711,-398.6284,-398.62186,-398.6209,-398.65897,25.047
4284,H,6.6739,65.66,-0.2089,-0.017,0.1919,864.6586,0.097637,-394.8126,-394.80582,-394.80487,-394.84344,25.573
4285,H,4.7563,61.03,-0.2269,-0.0327,0.1941,839.4499,0.085416,-414.68945,-414.68304,-414.6821,-414.72006,24.013
4286,H,5.7573,63.27,-0.2135,-0.0083,0.2052,873.4745,0.097613,-398.6612,-398.65463,-398.65372,-398.6917,25.38
4287,H,5.2914,59.4,-0.2324,-0.0308,0.2016,849.8632,0.084813,-418.52692,-418.52054,-418.5196,-418.55737,24.07
4288,H,6.992,59.01,-0.2309,-0.021,0.2099,842.5069,0.085934,-414.71802,-414.7116,-414.71066,-414.74857,24.167
4289,H,6.0524,55.21,-0.2522,-0.0427,0.2095,820.0286,0.072986,-434.58612,-434.57986,-434.57892,-434.61667,23.06
4290,H,4.9742,64.41,-0.2103,-0.0115,0.1987,846.298,0.098756,-394.83282,-394.8264,-394.82544,-394.86337,24.846
4291,H,4.7211,60.27,-0.2388,-0.0277,0.2111,825.7241,0.085905,-414.69528,-414.68906,-414.6881,-414.72574,23.592
4292,H,5.8833,60.14,-0.2299,-0.0293,0.2006,817.2759,0.086972,-410.8867,-410.88037,-410.87943,-410.91748,23.663
4293,H,5.8079,56.15,-0.2572,-0.0456,0.2117,797.543,0.074002,-430.75018,-430.74402,-430.74307,-430.7808,22.611
4294,H,6.2163,58.58,-0.2336,-0.0238,0.2099,827.541,0.086505,-414.7311,-414.72485,-414.7239,-414.76154,23.741
4295,H,3.7288,54.34,-0.2535,-0.0425,0.2111,805.0301,0.073874,-434.59564,-434.58963,-434.58868,-434.626,22.335
4296,H,4.6263,50.15,-0.2731,-0.0562,0.2169,776.0371,0.061981,-450.65314,-450.64722,-450.64627,-450.68375,21.322
4297,H,3.5506,73.8,-0.2097,-0.0395,0.1702,930.7859,0.119902,-362.70438,-362.69736,-362.6964,-362.7356,26.668
4298,H,1.6587,69.13,-0.2332,-0.0504,0.1828,898.3822,0.108346,-378.76498,-378.75812,-378.75717,-378.79608,25.551
4299,H,4.2198,71.72,-0.2128,-0.0309,0.1819,931.7077,0.120942,-362.74463,-362.73767,-362.73672,-362.7758,26.432
4300,H,2.4113,67.09,-0.2399,-0.0411,0.1989,898.9725,0.109425,-378.80258,-378.7958,-378.79486,-378.8336,25.218
4301,H,4.8961,67.78,-0.234,-0.0516,0.1824,910.1514,0.107749,-382.60904,-382.60214,-382.60123,-382.64017,25.646
